FECHA;DEPARTAMENTO;MUNICIPIO;EVENTO;COORDENADAS;FAMILIAS;PERSONAS
4/05/2024;SANTANDER;PIEDECUESTA;MOVIMIENTO EN MASA;;;
4/05/2024;SANTANDER;ZAPATOCA;MOVIMIENTO EN MASA;;;
4/05/2024;SANTANDER;BARRANCABERMEJA;INUNDACION;;;
4/05/2024;ATLANTICO;SABANALARGA;INUNDACION;;;
4/05/2024;HUILA;IQUIRA;MOVIMIENTO EN MASA;;;
4/05/2024;HUILA;TESALIA;MOVIMIENTO EN MASA;;;
4/05/2024;HUILA;PITALITO;VENDAVAL;;;
4/05/2024;HUILA;CAMPOALEGRE;INCENDIO ESTRUCTURAL;;;
4/05/2024;BOLIVAR;NOROSI;INUNDACION;;;
4/05/2024;CAUCA;BALBOA;MOVIMIENTO EN MASA;;;
4/05/2024;BOLIVAR;ARENAL;INUNDACION;;;
4/05/2024;HUILA;ALGECIRAS;MOVIMIENTO EN MASA;;;
4/05/2024;NARIÑO;BARBACOAS;INUNDACION;;;
4/05/2024;CESAR;AGUACHICA;MOVIMIENTO EN MASA;;;
4/05/2024;LA GUAJIRA;RIOHACHA;INCENDIO FORESTAL;;;
5/05/2024;MAGDALENA;SITIONUEVO;INCENDIO FORESTAL;;;
5/05/2024;QUINDIO;SALENTO;MOVIMIENTO EN MASA;;;
5/05/2024;QUINDIO;FILANDIA;MOVIMIENTO EN MASA;;;
5/05/2024;QUINDIO;FILANDIA;MOVIMIENTO EN MASA;;;
5/05/2024;TOLIMA;IBAGUE;EROSION;;;
5/05/2024;CESAR;VALLEDUPAR;CASO FORTUITO;;;
5/05/2024;CUNDINAMARCA;SOPO;CRECIENTE SUBITA;;;
5/05/2024;CUNDINAMARCA;GIRARDOT;MOVIMIENTO EN MASA;;;
5/05/2024;TOLIMA;CAJAMARCA;CRECIENTE SUBITA;;;
5/05/2024;META;VILLAVICENCIO;CASO FORTUITO;;;
5/05/2024;HUILA;PALERMO;MOVIMIENTO EN MASA;;;
5/05/2024;CALDAS;VITERBO;INCENDIO ESTRUCTURAL;;;
5/05/2024;RISARALDA;LA CELIA;CRECIENTE SUBITA;;;
5/05/2024;HUILA;COLOMBIA;MOVIMIENTO EN MASA;;;
5/05/2024;CUNDINAMARCA;SAN BERNARDO;MOVIMIENTO EN MASA;;;
5/05/2024;HUILA;COLOMBIA;CRECIENTE SUBITA;;;
5/05/2024;CAUCA;INZA;MOVIMIENTO EN MASA;;;
5/05/2024;SANTANDER;FLORIDABLANCA;MOVIMIENTO EN MASA;;;
5/05/2024;SANTANDER;FLORIDABLANCA;MOVIMIENTO EN MASA;;;
5/05/2024;CAUCA;POPAYAN;INCENDIO FORESTAL;;;
6/05/2024;TOLIMA;RONCESVALLES;MOVIMIENTO EN MASA;;;
6/05/2024;TOLIMA;ROVIRA;MOVIMIENTO EN MASA;;;
6/05/2024;TOLIMA;GUAMO;INUNDACION;;;
6/05/2024;BOLIVAR;SAN JACINTO DEL CAUCA;INUNDACION;;;
6/05/2024;SANTANDER;CARCASI;MOVIMIENTO EN MASA;;;
6/05/2024;CUNDINAMARCA;BELTRAN;INUNDACION;;;
6/05/2024;CUNDINAMARCA;SAN JUAN DE RIO SECO;MOVIMIENTO EN MASA;;;
6/05/2024;CUNDINAMARCA;CAPARRAPI;CRECIENTE SUBITA;;;
6/05/2024;CUNDINAMARCA;SAN BERNARDO;CRECIENTE SUBITA;;;
6/05/2024;QUINDIO;PIJAO;MOVIMIENTO EN MASA;;;
6/05/2024;QUINDIO;FILANDIA;MOVIMIENTO EN MASA;;;
6/05/2024;QUINDIO;FILANDIA;MOVIMIENTO EN MASA;;;
6/05/2024;QUINDIO;GENOVA;MOVIMIENTO EN MASA;;;
6/05/2024;TOLIMA;IBAGUE;DESABASTECIMIENTO DE AGUA;;;
6/05/2024;HUILA;GUADALUPE;MOVIMIENTO EN MASA;;;
6/05/2024;HUILA;GARZON;MOVIMIENTO EN MASA;;;
6/05/2024;CUNDINAMARCA;PUERTO SALGAR;INCENDIO ESTRUCTURAL;;;
6/05/2024;CUNDINAMARCA;CACHIPAY;MOVIMIENTO EN MASA;;;
6/05/2024;HUILA;COLOMBIA;CRECIENTE SUBITA;;;
6/05/2024;GUAVIARE;SAN JOSE DEL GUAVIARE;INUNDACION;;;
6/05/2024;CUNDINAMARCA;CACHIPAY;MOVIMIENTO EN MASA;;;
6/05/2024;CESAR;ASTREA;INUNDACION;;;
6/05/2024;SANTANDER;SABANA DE TORRES;INCENDIO FORESTAL;;;
7/05/2024;RISARALDA;GUATICA;DERRAME;;;
7/05/2024;BOYACA;PESCA;INCENDIO FORESTAL;"5°33'18""N 73°02'01""W ";;
7/05/2024;CUNDINAMARCA;FOMEQUE;VENDAVAL;;;
7/05/2024;NARIÑO;ILES;MOVIMIENTO EN MASA;;;
7/05/2024;HUILA;OPORAPA;CRECIENTE SUBITA;;;
7/05/2024;ANTIOQUIA;YONDO;VENDAVAL;;;
7/05/2024;CHOCO;CARMEN DEL DARIEN;INUNDACION;;;
7/05/2024;CHOCO;RIOSUCIO;INUNDACION;;;
7/05/2024;ATLANTICO;REPELON;VENDAVAL;;;
7/05/2024;HUILA;BARAYA;MOVIMIENTO EN MASA;;;
7/05/2024;CESAR;ASTREA;INUNDACION;;;
7/05/2024;ANTIOQUIA;REMEDIOS;INCENDIO FORESTAL;;;
8/05/2024;TOLIMA;ESPINAL;INUNDACION;;;
8/05/2024;TOLIMA;ANZOATEGUI;MOVIMIENTO EN MASA;;;
8/05/2024;TOLIMA;CHAPARRAL;MOVIMIENTO EN MASA;;;
8/05/2024;VALLE DEL CAUCA;JAMUNDI;INUNDACION;;;
8/05/2024;TOLIMA;IBAGUE;MOVIMIENTO EN MASA;;;
8/05/2024;CAUCA;INZA;INUNDACION;;;
8/05/2024;TOLIMA;PRADO;VENDAVAL;;;
8/05/2024;TOLIMA;SAN LUIS;VENDAVAL;;;
8/05/2024;TOLIMA;ALVARADO;CASO FORTUITO;;;
8/05/2024;LA GUAJIRA;LA JAGUA DEL PILAR;CRECIENTE SUBITA;;;
8/05/2024;SANTANDER;LA BELLEZA;MOVIMIENTO EN MASA;;;
8/05/2024;SANTANDER;BARRANCABERMEJA;VENDAVAL;;;
8/05/2024;CAUCA;PURACE;CRECIENTE SUBITA;;;
8/05/2024;HUILA;LA ARGENTINA;MOVIMIENTO EN MASA;;;
8/05/2024;HUILA;LA PLATA;MOVIMIENTO EN MASA;;;
8/05/2024;HUILA;LA PLATA;CRECIENTE SUBITA;;;
8/05/2024;HUILA;PITAL;MOVIMIENTO EN MASA;;;
8/05/2024;HUILA;OPORAPA;MOVIMIENTO EN MASA;;;
8/05/2024;CAUCA;PIENDAMO;VENDAVAL;;;
8/05/2024;CAUCA;PURACE;CRECIENTE SUBITA;;;
8/05/2024;HUILA;GUADALUPE;INUNDACION;;;
8/05/2024;HUILA;OPORAPA;INUNDACION;;;
8/05/2024;SUCRE;GUARANDA;INUNDACION;;995;2.380
8/05/2024;CORDOBA;AYAPEL;INUNDACION;;3.064;7.819
8/05/2024;TOLIMA;VALLE DE SAN JUAN;MOVIMIENTO EN MASA;;;
8/05/2024;RISARALDA;MISTRATO;MOVIMIENTO EN MASA;;;
8/05/2024;ANTIOQUIA;ALEJANDRIA;MOVIMIENTO EN MASA;;;
8/05/2024;LA GUAJIRA;MANAURE;VENDAVAL;;;
8/05/2024;CASANARE;YOPAL;INCENDIO FORESTAL;;;
8/05/2024;BOYACA;PESCA;INCENDIO FORESTAL;;;
9/05/2024;ANTIOQUIA;PUERTO TRIUNFO;INUNDACION;;;
9/05/2024;CUNDINAMARCA;CAQUEZA;INUNDACION;;;
9/05/2024;CAUCA;INZA;AVENIDA TORRENCIAL;;;
9/05/2024;CAQUETA;SAN VICENTE DEL CAGUAN;AVENIDA TORRENCIAL;;;
9/05/2024;ANTIOQUIA;LA ESTRELLA;MOVIMIENTO EN MASA;;;
9/05/2024;CAUCA;SUAREZ;MOVIMIENTO EN MASA;;;
9/05/2024;CUNDINAMARCA;YACOPI;MOVIMIENTO EN MASA;;;
9/05/2024;TOLIMA;IBAGUE;INUNDACION;;;
9/05/2024;SANTANDER;CHIMA;CRECIENTE SUBITA;;;
9/05/2024;HUILA;ALGECIRAS;MOVIMIENTO EN MASA;;;
9/05/2024;HUILA;ALGECIRAS;CRECIENTE SUBITA;;;
9/05/2024;HUILA;COLOMBIA;MOVIMIENTO EN MASA;;;
9/05/2024;HUILA;TIMANA;INUNDACION;;;
9/05/2024;CAUCA;BALBOA;INCENDIO ESTRUCTURAL;;;
9/05/2024;CUNDINAMARCA;LA PEÑA;MOVIMIENTO EN MASA;;;
9/05/2024;CUNDINAMARCA;GACHALA;MOVIMIENTO EN MASA;;;
9/05/2024;CUNDINAMARCA;TIBACUY;CRECIENTE SUBITA;;;
9/05/2024;CUNDINAMARCA;VILLETA;CRECIENTE SUBITA;;;
9/05/2024;ATLANTICO;SOLEDAD;INUNDACION;;;
9/05/2024;CUNDINAMARCA;LA PEÑA;MOVIMIENTO EN MASA;;;
10/05/2024;TOLIMA;CAJAMARCA;CRECIENTE SUBITA;;;
10/05/2024;TOLIMA;MURILLO;CRECIENTE SUBITA;;;
10/05/2024;TOLIMA;HONDA;INUNDACION;;;
10/05/2024;HUILA;BARAYA;MOVIMIENTO EN MASA;;;
10/05/2024;HUILA;ALGECIRAS;MOVIMIENTO EN MASA;;;
10/05/2024;RISARALDA;DOSQUEBRADAS;INUNDACION;;;
10/05/2024;META;ACACIAS;CASO FORTUITO;;;
10/05/2024;CUNDINAMARCA;CAQUEZA;MOVIMIENTO EN MASA;;;
10/05/2024;TOLIMA;FRESNO;MOVIMIENTO EN MASA;;;
10/05/2024;CUNDINAMARCA;NILO;MOVIMIENTO EN MASA;;;
10/05/2024;CALDAS;RIOSUCIO;MOVIMIENTO EN MASA;;;
10/05/2024;CUNDINAMARCA;VILLETA;MOVIMIENTO EN MASA;;;
10/05/2024;VICHADA;CUMARIBO;INUNDACION;;;
10/05/2024;HUILA;LA ARGENTINA;MOVIMIENTO EN MASA;;;
10/05/2024;HUILA;NATAGA;MOVIMIENTO EN MASA;;;
10/05/2024;ANTIOQUIA;NECOCLI;INUNDACION;;;
10/05/2024;CALDAS;LA DORADA;INUNDACION;;;
10/05/2024;SUCRE;MAJAGUAL;INUNDACION;;1.334;3.590
10/05/2024;SUCRE;SAN BENITO ABAD;INUNDACION;;2.820;7.878
10/05/2024;SUCRE;SAN MARCOS;INUNDACION;;;
10/05/2024;LA GUAJIRA;RIOHACHA;INCENDIO FORESTAL;;;
11/05/2024;MAGDALENA;SITIONUEVO;INCENDIO FORESTAL;;;
11/05/2024;ANTIOQUIA;TITIRIBI;MOVIMIENTO EN MASA;;;
11/05/2024;NARIÑO;SAN ANDRES DE TUMACO;INUNDACION;;;
11/05/2024;LA GUAJIRA;FONSECA;INUNDACION;;;
11/05/2024;CUNDINAMARCA;CAQUEZA;MOVIMIENTO EN MASA;;;
11/05/2024;CUNDINAMARCA;MADRID;INCENDIO ESTRUCTURAL;;;
11/05/2024;HUILA;ALGECIRAS;MOVIMIENTO EN MASA;;;
11/05/2024;CALDAS;NEIRA;MOVIMIENTO EN MASA;;;
11/05/2024;CAQUETA;CARTAGENA DEL CHAIRA;ACCIDENTE TRANSPORTE TERRESTRE;;;
11/05/2024;MAGDALENA;SANTA MARTA;INCENDIO FORESTAL;;;
12/05/2024;TOLIMA;IBAGUE;INUNDACION;;;
12/05/2024;TOLIMA;CARMEN DE APICALA;INUNDACION;;;
12/05/2024;TOLIMA;VENADILLO;CRECIENTE SUBITA;;;
12/05/2024;TOLIMA;LIBANO;MOVIMIENTO EN MASA;;;
12/05/2024;RISARALDA;PUEBLO RICO;MOVIMIENTO EN MASA;;;
12/05/2024;RISARALDA;SANTUARIO;MOVIMIENTO EN MASA;;;
12/05/2024;SANTANDER;CIMITARRA;INUNDACION;;;
12/05/2024;CUNDINAMARCA;YACOPI;MOVIMIENTO EN MASA;;;
12/05/2024;CUNDINAMARCA;CAQUEZA;INUNDACION;;;
12/05/2024;META;VILLAVICENCIO;INUNDACION;;;
12/05/2024;SANTANDER;LANDAZURI;MOVIMIENTO EN MASA;;;
12/05/2024;SANTANDER;BUCARAMANGA;INUNDACION;;;
12/05/2024;HUILA;IQUIRA;MOVIMIENTO EN MASA;;;
12/05/2024;HUILA;ALGECIRAS;INMERSION;;;
12/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
12/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
12/05/2024;META;VILLAVICENCIO;INUNDACION;;;
13/05/2024;CUNDINAMARCA;EL COLEGIO;ACCIDENTE TRANSPORTE TERRESTRE;;;
13/05/2024;CAQUETA;EL DONCELLO;INUNDACION;;;
13/05/2024;CUNDINAMARCA;CAPARRAPI;MOVIMIENTO EN MASA;;;
13/05/2024;META;VILLAVICENCIO;COLAPSO ESTRUCTURAL;;;
13/05/2024;HUILA;ACEVEDO;INCENDIO ESTRUCTURAL;;;
13/05/2024;HUILA;TARQUI;VENDAVAL;;;
13/05/2024;HUILA;SAN AGUSTIN;MOVIMIENTO EN MASA;;;
13/05/2024;HUILA;GUADALUPE;INCENDIO ESTRUCTURAL;;;
13/05/2024;CUNDINAMARCA;FOMEQUE;COLAPSO ESTRUCTURAL;;;
13/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
13/05/2024;LA GUAJIRA;RIOHACHA;INCENDIO FORESTAL;;;
13/05/2024;CAUCA;CALOTO;INCENDIO FORESTAL;;;
13/05/2024;ATLANTICO;MALAMBO;INCENDIO FORESTAL;;;
14/05/2024;META;EL CASTILLO;INUNDACION;;;
14/05/2024;META;CUBARRAL;CRECIENTE SUBITA;;;
14/05/2024;CALDAS;LA DORADA;MOVIMIENTO EN MASA;;;
14/05/2024;CASANARE;PAZ DE ARIPORO;VENDAVAL;;;
14/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
14/05/2024;MAGDALENA;SITIONUEVO;INCENDIO FORESTAL;;;
14/05/2024;CUNDINAMARCA;GIRARDOT;VENDAVAL;;;
14/05/2024;ANTIOQUIA;MEDELLIN;INUNDACION;;;
14/05/2024;TOLIMA;CARMEN DE APICALA;MOVIMIENTO EN MASA;;;
14/05/2024;HUILA;GARZON;MOVIMIENTO EN MASA;;;
14/05/2024;HUILA;TERUEL;MOVIMIENTO EN MASA;;;
14/05/2024;HUILA;COLOMBIA;MOVIMIENTO EN MASA;;;
14/05/2024;CUNDINAMARCA;PASCA;CRECIENTE SUBITA;;;
14/05/2024;CUNDINAMARCA;YACOPI;MOVIMIENTO EN MASA;;;
14/05/2024;CUNDINAMARCA;GUAYABETAL;MOVIMIENTO EN MASA;;;
14/05/2024;META;EL DORADO;INUNDACION;;;
14/05/2024;ANTIOQUIA;ITAGUI;INCENDIO FORESTAL;;;
15/05/2024;ANTIOQUIA;ANDES;CRECIENTE SUBITA;;;
15/05/2024;TOLIMA;RIOBLANCO;MOVIMIENTO EN MASA;;;
15/05/2024;RISARALDA;SANTUARIO;MOVIMIENTO EN MASA;;;
15/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
15/05/2024;SANTANDER;CALIFORNIA;ACCIDENTE MINERO;;;
15/05/2024;TOLIMA;CHAPARRAL;MOVIMIENTO EN MASA;;;
15/05/2024;BOYACA;MUZO;MOVIMIENTO EN MASA;;;
15/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
15/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
15/05/2024;TOLIMA;MELGAR;MOVIMIENTO EN MASA;;;
15/05/2024;VALLE DEL CAUCA;ANSERMANUEVO;SISMO;;;
15/05/2024;VALLE DEL CAUCA;CALI;INUNDACION;;;
15/05/2024;RISARALDA;APIA;MOVIMIENTO EN MASA;;;
15/05/2024;SANTANDER;RIONEGRO;INUNDACION;;;
15/05/2024;CUNDINAMARCA;SASAIMA;MOVIMIENTO EN MASA;;;
15/05/2024;CUNDINAMARCA;MEDINA;CASO FORTUITO;;;
15/05/2024;META;VILLAVICENCIO;CRECIENTE SUBITA;;;
15/05/2024;CAUCA;SAN SEBASTIAN;VENDAVAL;;;
15/05/2024;CAUCA;POPAYAN;VENDAVAL;;;
15/05/2024;BOLIVAR;ZAMBRANO;INUNDACION;;;
15/05/2024;ATLANTICO;BARRANQUILLA;INUNDACION;;;
16/05/2024;TOLIMA;IBAGUE;INUNDACION;;;
16/05/2024;QUINDIO;CALARCA;MOVIMIENTO EN MASA;;;
16/05/2024;CUNDINAMARCA;LA PEÑA;MOVIMIENTO EN MASA;;;
16/05/2024;CUNDINAMARCA;SAN BERNARDO;MOVIMIENTO EN MASA;;;
16/05/2024;CUNDINAMARCA;YACOPI;MOVIMIENTO EN MASA;;;
16/05/2024;QUINDIO;CORDOBA;INCENDIO ESTRUCTURAL;;;
16/05/2024;META;GRANADA;CRECIENTE SUBITA;;;
16/05/2024;ANTIOQUIA;RIONEGRO;INUNDACION;;;
16/05/2024;CESAR;SAN DIEGO;VENDAVAL;;;
16/05/2024;META;CABUYARO;CRECIENTE SUBITA;;;
16/05/2024;HUILA;COLOMBIA;MOVIMIENTO EN MASA;;;
16/05/2024;CUNDINAMARCA;YACOPI;VENDAVAL;;;
16/05/2024;CUNDINAMARCA;FOMEQUE;MOVIMIENTO EN MASA;;;
16/05/2024;CAUCA;SUAREZ;MOVIMIENTO EN MASA;;;
16/05/2024;CAUCA;TIMBIQUI;CRECIENTE SUBITA;;;
16/05/2024;SANTANDER;FLORIDABLANCA;INCENDIO ESTRUCTURAL;;;
17/05/2024;SANTANDER;CONTRATACION;MOVIMIENTO EN MASA;;;
17/05/2024;CASANARE;NUNCHIA;MOVIMIENTO EN MASA;;;
17/05/2024;CUNDINAMARCA;LA MESA;INCENDIO ESTRUCTURAL;;;
17/05/2024;CUNDINAMARCA;LA MESA;CASO FORTUITO;;;
17/05/2024;BOLIVAR;SIMITI;INUNDACION;LAT 8,11333 LONG 73.912178 ;;
18/05/2024;HUILA;NEIVA;INCENDIO FORESTAL;;;
18/05/2024;CUNDINAMARCA;CAPARRAPI;MOVIMIENTO EN MASA;;;
18/05/2024;CUNDINAMARCA;YACOPI;MOVIMIENTO EN MASA;;;
18/05/2024;CUNDINAMARCA;NIMAIMA;VENDAVAL;;;
18/05/2024;CALDAS;ARANZAZU;VENDAVAL;;;
18/05/2024;META;VILLAVICENCIO;MOVIMIENTO EN MASA;;;
18/05/2024;META;VILLAVICENCIO;MOVIMIENTO EN MASA;;;
18/05/2024;HUILA;COLOMBIA;MOVIMIENTO EN MASA;;;
18/05/2024;HUILA;NEIVA;INCENDIO ESTRUCTURAL;;;
18/05/2024;META;CUBARRAL;CRECIENTE SUBITA;;;
18/05/2024;META;CUBARRAL;CRECIENTE SUBITA;;;
18/05/2024;QUINDIO;MONTENEGRO;EXPLOSION;;;
18/05/2024;ATLANTICO;MALAMBO;EROSION;;;
18/05/2024;RISARALDA;LA VIRGINIA;INCENDIO FORESTAL;;;
18/05/2024;MAGDALENA;SALAMINA;INCENDIO FORESTAL;;;
19/05/2024;SAN ANDRES;SAN ANDRES;INCENDIO;;;
19/05/2024;CALDAS;MANIZALES;TORMENTA ELECTRICA;;;
19/05/2024;CUNDINAMARCA;YACOPI;MOVIMIENTO EN MASA;;;
19/05/2024;TOLIMA;IBAGUE;CRECIENTE SUBITA;;;
19/05/2024;CALDAS;ARANZAZU;VENDAVAL;;;
19/05/2024;HUILA;NEIVA;INCENDIO FORESTAL;;;
19/05/2024;HUILA;AIPE;INCENDIO FORESTAL;;;
19/05/2024;ANTIOQUIA;AMAGA;MOVIMIENTO EN MASA;;;
19/05/2024;SANTANDER;JESUS MARIA;MOVIMIENTO EN MASA;;;
19/05/2024;ANTIOQUIA;SAN JUAN DE URABA;INCENDIO FORESTAL;;;
19/05/2024;MAGDALENA;ZONA BANANERA;INCENDIO FORESTAL;;;
19/05/2024;NARIÑO;CHACHAGUI;INCENDIO FORESTAL;;;
19/05/2024;CORDOBA;LORICA;INCENDIO FORESTAL;;;
19/05/2024;BOYACA;RAQUIRA;INCENDIO FORESTAL;;;
20/05/2024;TOLIMA;PALOCABILDO;MOVIMIENTO EN MASA;;;
20/05/2024;VALLE DEL CAUCA;JAMUNDI;EXPLOSION;;;
20/05/2024;CAUCA;POPAYAN;INCENDIO FORESTAL;;;
20/05/2024;META;SAN CARLOS DE GUAROA;INUNDACION;;;
20/05/2024;META;SAN JUAN DE ARAMA;INUNDACION;;;
20/05/2024;CUNDINAMARCA;SOACHA;INCENDIO ESTRUCTURAL;;;
20/05/2024;META;PUERTO LOPEZ;INUNDACION;;;
20/05/2024;RISARALDA;SANTA ROSA DE CABAL;MOVIMIENTO EN MASA;;;
20/05/2024;CHOCO;NUQUI;INUNDACION;;;
20/05/2024;LA GUAJIRA;SAN JUAN DEL CESAR;INUNDACION;;;
20/05/2024;GUAVIARE;SAN JOSE DEL GUAVIARE;INUNDACION;;;
20/05/2024;TOLIMA;CARMEN DE APICALA;INCENDIO FORESTAL;;;
20/05/2024;LA GUAJIRA;RIOHACHA;INCENDIO FORESTAL;;;
21/05/2024;ANTIOQUIA;MEDELLIN;ACCIDENTE TRANSPORTE TERRESTRE;;;
21/05/2024;CHOCO;QUIBDO;INUNDACION;;;
21/05/2024;BOYACA;CUBARA;CRECIENTE SUBITA;;;
21/05/2024;QUINDIO;FILANDIA;INCENDIO ESTRUCTURAL;;;
21/05/2024;MAGDALENA;SANTA MARTA;INCENDIO FORESTAL;;;
22/05/2024;CUNDINAMARCA;SOACHA;EXPLOSION;;;
22/05/2024;CORDOBA;LORICA;INUNDACION;;;
22/05/2024;VALLE DEL CAUCA;CALI;INUNDACION;;;
22/05/2024;SUCRE;COVEÑAS;INUNDACION;;;
22/05/2024;RISARALDA;DOSQUEBRADAS;MOVIMIENTO EN MASA;;;
22/05/2024;ANTIOQUIA;MUTATA;INUNDACION;;;
22/05/2024;SUCRE;SAN ONOFRE;INUNDACION;;;
22/05/2024;RISARALDA;PEREIRA;INUNDACION;;;
22/05/2024;LA GUAJIRA;RIOHACHA;VENDAVAL;;;
22/05/2024;META;PUERTO LOPEZ;INUNDACION;;;
22/05/2024;ARAUCA;ARAUQUITA;INUNDACION;;;
22/05/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
22/05/2024;TOLIMA;ALVARADO;INCENDIO FORESTAL;;;
22/05/2024;BOYACA;TINJACA;INCENDIO FORESTAL;;;
22/05/2024;VALLE DEL CAUCA;TORO;INCENDIO FORESTAL;;;
22/05/2024;VALLE DEL CAUCA;FLORIDA;INCENDIO FORESTAL;;;
23/05/2024;ANTIOQUIA;BELLO;INUNDACION;;;
23/05/2024;ANTIOQUIA;VEGACHI;VENDAVAL;;;
23/05/2024;CHOCO;EL LITORAL DEL SAN JUAN;INUNDACION;;;
23/05/2024;CORDOBA;PUERTO LIBERTADOR;INUNDACION;;;
23/05/2024;CASANARE;MONTERREY;INUNDACION;;;
23/05/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
23/05/2024;NARIÑO;CHACHAGUI;INCENDIO FORESTAL;;;
23/05/2024;CALDAS;VITERBO;INCENDIO FORESTAL;;;
23/05/2024;TOLIMA;HONDA;INCENDIO FORESTAL;;;
24/05/2024;NORTE DE SANTANDER;EL ZULIA;ACCIDENTE TRANSPORTE TERRESTRE;;;
24/05/2024;HUILA;TERUEL;VENDAVAL;;;
24/05/2024;CUNDINAMARCA;PANDI;INUNDACION;;;
24/05/2024;CUNDINAMARCA;PANDI;MOVIMIENTO EN MASA;;;
24/05/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
24/05/2024;LA GUAJIRA;ALBANIA;INCENDIO FORESTAL;;;
25/05/2024;SAN ANDRES;SAN ANDRES;INCENDIO;;;
25/05/2024;TOLIMA;IBAGUE;ACCIDENTE TRANSPORTE TERRESTRE;;;
25/05/2024;TOLIMA;ORTEGA;MOVIMIENTO EN MASA;;;
25/05/2024;META;VILLAVICENCIO;INUNDACION;;;
25/05/2024;CUNDINAMARCA;CAQUEZA;INUNDACION;;;
25/05/2024;CUNDINAMARCA;VILLETA;CRECIENTE SUBITA;;;
25/05/2024;RISARALDA;PEREIRA;MOVIMIENTO EN MASA;;;
25/05/2024;HUILA;AIPE;VENDAVAL;;;
25/05/2024;META;CUMARAL;INUNDACION;;;
25/05/2024;CESAR;BECERRIL;INUNDACION;;;
26/05/2024;SANTANDER;SUAITA;MOVIMIENTO EN MASA;;;
26/05/2024;META;CABUYARO;INUNDACION;;;
26/05/2024;META;CABUYARO;INUNDACION;;;
26/05/2024;META;CABUYARO;INUNDACION;;;
26/05/2024;HUILA;BARAYA;CRECIENTE SUBITA;;;
26/05/2024;QUINDIO;MONTENEGRO;VENDAVAL;;;
26/05/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
26/05/2024;LA GUAJIRA;FONSECA;INCENDIO FORESTAL;;;
27/05/2024;CALDAS;SALAMINA;MOVIMIENTO EN MASA;;;
27/05/2024;ANTIOQUIA;DABEIBA;CRECIENTE SUBITA;;;
27/05/2024;CUNDINAMARCA;CAQUEZA;MOVIMIENTO EN MASA;;;
27/05/2024;RISARALDA;SANTA ROSA DE CABAL;MOVIMIENTO EN MASA;;;
27/05/2024;CUNDINAMARCA;PANDI;MOVIMIENTO EN MASA;;;
27/05/2024;GUAVIARE;SAN JOSE DEL GUAVIARE;INCENDIO ESTRUCTURAL;;;
27/05/2024;NARIÑO;SAN ANDRES DE TUMACO;INUNDACION;;;
27/05/2024;RISARALDA;MARSELLA;MOVIMIENTO EN MASA;;;
27/05/2024;CORDOBA;MONTELIBANO;INUNDACION;;;
27/05/2024;LA GUAJIRA;MANAURE;VENDAVAL;;;
27/05/2024;BOLIVAR;CORDOBA;MOVIMIENTO EN MASA;;;
27/05/2024;BOLIVAR;MARIA LA BAJA;INCENDIO FORESTAL;;;
28/05/2024;CALDAS;RIOSUCIO;VENDAVAL;;;
28/05/2024;HUILA;NEIVA;INCENDIO ESTRUCTURAL;;;
28/05/2024;QUINDIO;CALARCA;INCENDIO ESTRUCTURAL;;;
28/05/2024;NARIÑO;BARBACOAS;INUNDACION;;;
28/05/2024;ARAUCA;ARAUCA;INUNDACION;;;
28/05/2024;CHOCO;QUIBDO;INCENDIO ESTRUCTURAL;;;
28/05/2024;HUILA;PITAL;INCENDIO FORESTAL;;;
28/05/2024;HUILA;PITALITO;INCENDIO ESTRUCTURAL;;;
28/05/2024;HUILA;PALERMO;INCENDIO ESTRUCTURAL;;;
28/05/2024;CALDAS;NEIRA;MOVIMIENTO EN MASA;;;
28/05/2024;CUNDINAMARCA;QUETAME;CRECIENTE SUBITA;;;
28/05/2024;CUNDINAMARCA;VILLETA;CRECIENTE SUBITA;;;
28/05/2024;PUTUMAYO;ORITO;INUNDACION;;;
28/05/2024;ANTIOQUIA;GOMEZ PLATA;MOVIMIENTO EN MASA;;;
28/05/2024;BOYACA;MACANAL;INUNDACION;;;
28/05/2024;BOYACA;PUERTO BOYACA;INUNDACION;;;
28/05/2024;BOLIVAR;SIMITI;INUNDACION;;;
28/05/2024;CAUCA;SANTANDER DE QUILICHAO;INCENDIO FORESTAL;;;
28/05/2024;CAUCA;POPAYAN;INCENDIO FORESTAL;;;
29/05/2024;CASANARE;CHAMEZA;MOVIMIENTO EN MASA;;;
29/05/2024;CASANARE;AGUAZUL;INUNDACION;;;
29/05/2024;CASANARE;AGUAZUL;MOVIMIENTO EN MASA;;;
29/05/2024;CASANARE;AGUAZUL;MOVIMIENTO EN MASA;;;
29/05/2024;CASANARE;TAURAMENA;INUNDACION;;;
